Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits
2007-04-07,215.6898031,217.9843755,213.3952308,213.7107391,2415464,0.0,0
2007-04-09,204.1583538,208.5098887,203.3915619,204.3692169,2182756,0.0,0
2007-04-10,207.9922201,207.9922201,202.0495852,206.8995514,4359804,0.0,0
2007-04-12,201.8096823,201.8288994,197.0330697,197.9268646,1783824,0.0,0
2007-05-01,240.5257093,241.2102047,238.2630518,240.1454315,2718740,0.0,0
2007-05-02,248.7060782,250.4022393,246.6097052,248.858551,3010736,0.0,0
2007-05-03,226.7894333,228.5046475,219.166259,220.2239838,5120880,0.0,0
2007-05-04,228.5904619,229.8387664,226.0462315,227.58992,2533992,0.0,0
2007-05-06,232.087534,232.087534,228.6952124,230.2293854,1751600,0.0,0
2007-05-07,215.7279987,215.7279987,210.4887447,212.5634155,3179204,0.0,0
2007-05-09,204.5416967,207.5992694,204.177466,205.567276,3516964,0.0,0
2007-05-10,206.8997239,206.8997239,202.6823666,205.6536865,1744048,0.0,0
2007-05-11,196.254639,198.1383854,193.2272045,194.3901215,1876468,0.0,0
2007-05-12,197.9846277,200.867899,196.1585559,198.5997162,2069240,0.0,0
2007-06-02,250.2305264,250.4020524,245.8567424,247.4480743,3411964,0.0,0
2007-06-03,230.6010449,254.4234669,221.2817087,228.1711578,3623920,0.0,0
2007-06-06,231.5538629,231.9350215,224.5405349,228.7618713,3832020,0.0,0
2007-06-07,213.2039517,222.7455502,210.3548538,221.5504608,7605684,0.0,0
2007-06-08,208.9508229,214.3183669,205.8836548,210.7623596,2737548,0.0,0
2007-06-09,204.1583323,207.2254998,203.3915405,206.6504059,1871860,0.0,0
2007-06-11,195.1012908,196.023935,192.2180205,193.0445557,2198988,0.0,0
2007-06-12,199.9067678,202.1557095,198.2152396,199.0514069,4163452,0.0,0
2007-07-02,247.7532891,250.116479,246.8384984,248.953949,2599984,0.0,0
2007-07-03,229.0763615,233.4025031,220.5765277,227.1324615,4440632,0.0,0
2007-07-05,244.3227687,244.8754536,241.1115108,242.588501,5553328,0.0,0
2007-07-06,228.6952413,231.4395888,222.0821465,230.0292969,2008940,0.0,0
2007-07-08,213.3789814,214.2799758,209.7367204,212.6505432,2985212,0.0,0
2007-07-09,206.4587302,207.896465,205.1168443,206.3149567,1691576,0.0,0
2007-07-11,193.1983231,193.9768155,189.5461808,191.6509705,3504016,0.0,0
2007-07-12,199.9066724,206.0672672,197.2636755,204.2507935,4805808,0.0,0
2007-08-01,239.3849608,239.3849608,231.0188462,236.4948578,4951892,0.0,0
2007-08-02,249.9258424,250.5928704,247.2481924,248.6108398,2650024,0.0,0
2007-08-03,226.7894904,234.3554834,226.7894904,232.2019501,2274988,0.0,0
2007-08-05,242.0358313,243.9416252,239.605944,241.3783417,8191004,0.0,0
2007-08-06,229.9340344,234.5079397,226.7894744,232.5259094,6019076,0.0,0
2007-08-08,220.4527159,224.0949782,214.3183795,220.9511261,4055164,0.0,0
2007-08-10,207.2351279,210.6377674,203.621602,206.7175293,2662144,0.0,0
2007-08-11,190.3150959,192.1796134,188.3736982,190.2286072,2686964,0.0,0
2007-09-01,237.2744133,239.9268425,232.9677612,238.8905945,4020568,0.0,0
2007-09-02,249.5446135,251.0787634,244.5419054,245.3518677,1993360,0.0,0
2007-09-03,234.0887268,234.9844408,228.3141606,231.0108643,3232148,0.0,0
2007-09-04,228.7905995,233.7933094,228.7905995,231.9732666,2284524,0.0,0
2007-09-05,247.7530691,247.7530691,233.4596228,236.2230225,4699828,0.0,0
2007-09-07,223.4148395,226.0918403,222.7647061,225.0114746,5359768,0.0,0
2007-09-08,222.3696936,227.9001766,217.6155736,219.6284027,5074436,0.0,0
2007-09-10,207.0337983,211.7879171,206.1328272,209.8996735,3707640,0.0,0
2007-10-01,236.6374968,238.62444,233.8709651,234.8977203,2931428,0.0,0
2007-10-04,231.9731345,233.4596625,227.8089811,228.1901398,3480240,0.0,0
2007-10-05,237.2712192,245.828234,233.6502126,234.3553467,3044200,0.0,0
2007-10-07,226.5890019,229.4572171,223.338358,226.23526,7492968,0.0,0
2007-10-08,213.7431959,221.1235663,207.1104521,219.3982849,6290560,0.0,0
2007-10-09,206.3149481,206.3149481,200.1326884,200.7557068,2201060,0.0,0
2007-10-10,211.7688056,216.6666997,210.5611221,215.756134,3983236,0.0,0
2007-10-12,205.6925588,206.442214,197.9846186,199.0610352,3864020,0.0,0
2007-11-01,227.9575882,246.8003532,227.9575882,242.9310303,7400664,0.0,0
2007-11-04,229.7243553,230.4961877,226.2176906,226.8942566,3826336,0.0,0
2007-11-05,238.2242184,239.9394327,230.6010434,238.7102051,3867656,0.0,0
2007-11-06,235.6608885,236.2040349,232.1351707,232.7640686,2648136,0.0,0
2007-11-07,226.0153157,226.5889587,210.3357422,219.6861267,6062124,0.0,0
2007-11-09,209.803872,209.803872,195.5319649,196.1741486,3386556,0.0,0
2007-11-10,217.5772659,217.6539498,203.1999135,205.5002899,5598340,0.0,0
2007-11-12,201.6367008,201.6367008,197.0715229,200.1566315,2907456,0.0,0
2007-12-01,245.3077539,252.6946469,245.3077539,251.734436,6175748,0.0,0
2007-12-02,238.2242657,247.5054738,238.2242657,239.3296356,1786388,0.0,0
2007-12-03,233.4025475,238.9293492,230.7916194,235.3655243,3636936,0.0,0
2007-12-04,226.4082882,230.4104549,223.3590184,228.8762817,3694956,0.0,0
2007-12-06,230.6010468,234.4126343,228.695253,232.0018005,1402072,0.0,0
2007-12-07,220.8524656,223.5294652,216.8369662,222.2961426,5763944,0.0,0
2007-12-09,197.4489478,198.9346074,194.2859307,194.6884918,2344104,0.0,0
2007-12-10,201.666277,206.0753306,197.5064402,203.8708038,4912920,0.0,0
2007-12-11,189.3828188,189.3828188,184.5293134,185.2693481,5280988,0.0,0
2007-12-12,197.638485,203.7510251,197.234832,202.4823914,3718608,0.0,0
2008-01-01,207.0188692,207.0188692,202.2134173,202.7035828,928388,0.0,0
2008-01-02,170.7530844,181.5770888,168.4956684,179.338974,4169520,0.0,0
2008-01-04,158.2119056,164.5596807,156.2824921,160.5947266,2086728,0.0,0
2008-01-07,167.8049492,169.1629083,161.9948217,164.4488525,5059616,0.0,0
2008-01-08,160.6195342,166.8398931,157.942542,163.6664429,4011724,0.0,0
2008-01-09,158.6726197,159.6460714,157.1150971,158.6628876,1527432,0.0,0
2008-01-10,130.3646903,133.343463,125.643448,130.7832794,6017916,0.0,0
2008-01-12,109.5715623,116.2998074,108.974139,110.5019608,11958704,0.0,0
2008-02-01,203.7510986,203.9433167,198.2728851,201.8289185,2864924,0.0,0
2008-02-04,164.0001868,167.6660733,163.8554807,164.2413635,1428844,0.0,0
2008-02-05,178.470729,185.6095582,178.2777877,182.0883789,5298780,0.0,0
2008-02-06,195.8354444,204.0161612,186.1883781,189.8253174,7054764,0.0,0
2008-02-07,164.895058,172.2668371,162.9551161,170.0359039,8141112,0.0,0
2008-02-09,158.6629539,166.0709217,158.6629539,165.2532196,2647848,0.0,0
2008-02-12,111.647776,111.647776,102.4515226,104.3710785,6658808,0.0,0
2008-03-01,198.0038699,200.8679245,193.2464717,194.3421173,5168280,0.0,0
2008-03-03,167.087226,167.6081701,162.0707504,163.7300415,3141328,0.0,0
2008-03-04,164.0001187,172.1036539,164.0001187,170.830246,3287172,0.0,0
2008-03-06,185.223738,191.0119798,181.0079732,188.1468048,4900256,0.0,0
2008-03-07,170.9089046,170.9089046,159.1819518,166.1851501,4172528,0.0,0
2008-03-10,129.4593567,129.4593567,125.0593474,128.0089111,4172404,0.0,0
2008-03-11,109.6792461,114.1941228,103.2350104,107.2210388,7532020,0.0,0
2008-03-12,105.0566454,108.0633079,102.167514,104.7530441,9997992,0.0,0
2008-04-01,194.3420459,196.6198367,192.6601381,193.2175751,2318868,0.0,0
2008-04-02,182.3295387,190.8189564,181.1718908,188.2431946,3730520,0.0,0
2008-04-03,165.5436321,167.8589277,163.4405673,165.6979828,3010532,0.0,0
2008-04-04,170.9460142,171.6984901,165.9391845,168.4184875,2020844,0.0,0
2008-04-06,190.9733747,190.9733747,182.5900694,184.5966644,3787856,0.0,0
2008-04-07,168.7555988,168.7846909,162.082192,163.8281403,3939584,0.0,0
2008-04-08,158.6726773,163.5399374,157.8939157,158.7408142,5238928,0.0,0
2008-04-09,164.5133396,166.4213026,162.050502,164.3575897,2461676,0.0,0
2008-04-11,116.8579847,116.8579847,95.97789948,99.60155487,9422540,0.0,0
2008-04-12,104.7921979,108.4550304,98.59281017,107.6127777,8256508,0.0,0
2008-05-02,185.223647,188.1177665,180.5255311,184.2685852,1722872,0.0,0
2008-05-03,163.0354702,170.3286522,163.0354702,168.8815918,2209348,0.0,0
2008-05-05,182.3295536,183.1977896,177.7279077,178.9434357,3613764,0.0,0
2008-05-06,186.0147742,192.3239595,185.9954848,189.4394836,5905256,0.0,0
2008-05-08,158.7505219,162.5664482,156.7744101,161.5345917,4768200,0.0,0
2008-05-09,165.4867814,165.4867814,160.6195231,163.2283783,2445368,0.0,0
2008-05-11,100.8747428,107.514852,97.93664348,99.19023132,9233164,0.0,0
2008-05-12,105.4581998,106.8097186,101.5113477,102.2066956,7105448,0.0,0
2008-06-02,179.4354921,179.4354921,172.5860728,174.8241882,4007952,0.0,0
2008-06-05,175.576609,183.2942621,168.3605986,180.7956696,3982796,0.0,0
2008-06-06,191.0118921,192.6808391,184.7991797,186.4198914,4137784,0.0,0
2008-06-08,163.5204082,169.37085,162.838992,167.5407562,5009932,0.0,0
2008-06-10,126.7920844,126.7920844,116.8142044,120.5133209,5882984,0.0,0
2008-06-11,103.5190584,103.5190584,94.43053675,97.97584534,7861916,0.0,0
2008-07-01,192.2180487,193.9095651,186.9320523,187.5279236,3647344,0.0,0
2008-07-02,174.8241326,174.8241326,168.0615414,169.605072,2574652,0.0,0
2008-07-03,166.4311999,167.1064946,162.5048483,163.2573242,1996828,0.0,0
2008-07-04,172.6825014,177.5253244,169.4410892,174.4382629,3659528,0.0,0
2008-07-05,183.2942942,189.0632456,183.2942942,186.526062,12585540,0.0,0
2008-07-07,163.92507,167.6109592,161.4031459,165.3315277,1794132,0.0,0
2008-07-08,167.2390743,169.3612046,164.5134083,166.1390686,3072320,0.0,0
2008-07-10,122.8788273,129.4690913,110.1947454,112.1221848,8884604,0.0,0
2008-07-11,97.93665094,104.7922165,95.14545639,102.8628693,5877720,0.0,0
2008-08-01,188.3736162,190.6802319,186.3168815,189.8825226,3207732,0.0,0
2008-08-02,170.560126,178.4707201,169.7883607,173.3384857,2576820,0.0,0
2008-08-04,174.6119011,174.9977837,168.8236613,171.2064819,4055352,0.0,0
2008-08-05,186.1691089,186.1883983,177.1201551,182.7154541,10845832,0.0,0
2008-08-07,161.0442272,163.9250352,158.6871939,161.0539246,3947624,0.0,0
2008-08-08,164.5036405,166.8496572,162.254969,164.5328369,2086672,0.0,0
2008-08-09,167.4337204,170.2372665,163.9292937,166.7912445,5170432,0.0,0
2008-08-10,108.0531281,109.6009185,98.90268298,106.4177246,8301380,0.0,0
2008-08-12,104.7922383,106.9958134,100.3655056,102.2948532,7621404,0.0,0
2008-09-01,191.2185089,193.3713533,190.2766475,191.5068359,2450128,0.0,0
2008-09-04,169.7884565,172.1037536,167.6661008,169.0649261,1482600,0.0,0
2008-09-05,185.0307522,185.0307522,175.5766261,176.9272156,4492296,0.0,0
2008-09-06,174.0812955,186.1690731,171.7177644,176.3676453,6140140,0.0,0
2008-09-07,164.8950521,172.6451219,164.8950521,170.0843964,3578548,0.0,0
2008-09-09,166.4602619,169.7115934,163.5399064,168.3682251,2815328,0.0,0
2008-10-01,191.8336484,194.0441564,184.9137974,188.6908875,3342376,0.0,0
2008-10-03,163.2573173,164.771902,160.1413099,160.8455505,2494168,0.0,0
2008-10-04,169.7883633,177.4384914,169.2095393,173.5603638,2925932,0.0,0
2008-10-06,175.5766255,177.3130976,167.2801476,169.5954437,6155372,0.0,0
2008-10-07,168.7749245,172.4608137,165.3509227,168.4645386,3504368,0.0,0
2008-10-09,167.6576093,169.4195547,165.1168906,165.6620331,3063456,0.0,0
2008-10-10,105.1327881,107.0796916,93.52924215,102.1734924,13742076,0.0,0
2008-10-11,107.7107308,108.2199966,100.8845392,107.0349655,4099016,0.0,0
2008-10-12,107.6911638,109.0622772,103.7149373,105.977272,8088380,0.0,0
2008-11-01,175.9467478,192.9868788,175.9467478,190.2477722,2149188,0.0,0
2008-11-02,173.338549,179.8213749,165.9488843,174.8241882,3200988,0.0,0
2008-11-03,162.0707238,162.0707238,158.2118971,158.8871918,4043520,0.0,0
2008-11-04,174.2356274,178.470691,172.3448051,175.1906891,2189264,0.0,0
2008-11-06,171.7178603,175.5766887,169.7884462,171.7853851,4113368,0.0,0
2008-11-07,177.8926681,182.936517,152.3630381,154.9237518,5523784,0.0,0
2008-11-08,165.8762043,167.0054061,160.5222188,162.3620453,3405100,0.0,0
2008-11-09,165.662036,168.9912365,161.3983122,162.8974304,1908976,0.0,0
2008-11-11,106.163324,107.2895954,101.8541116,103.5875854,6498776,0.0,0
2008-11-12,107.6715575,107.6715575,98.32839851,99.43508148,7300252,0.0,0
2008-12-02,174.6119149,178.4707418,165.9295545,166.8267365,5161328,0.0,0
2008-12-03,161.8777658,164.0001203,156.3307029,158.8968201,1884412,0.0,0
2008-12-05,176.9272323,180.371231,175.6345228,178.8373566,3898508,0.0,0
2008-12-06,172.4895703,174.1102823,165.3507402,171.3801575,2464004,0.0,0
2008-12-08,162.566465,164.2602737,158.6726574,159.5000916,3323504,0.0,0
2008-12-09,168.4071673,168.4071673,155.9372516,157.8062744,3573964,0.0,0
2008-12-11,103.5875707,108.6019334,100.8845221,104.7726135,7742044,0.0,0
2008-12-12,99.88559392,99.88559392,93.08878787,94.27381897,7121036,0.0,0
2009-01-04,105.6229523,109.1305778,102.5685572,107.2979431,6724568,0.0,0
2009-01-06,132.6888426,139.8814511,132.6888426,137.477356,7905804,0.0,0
2009-01-07,153.5489692,156.6826192,151.70448,155.8694611,3684738,0.0,0
2009-01-09,213.0952497,213.632957,206.7621288,209.8689575,9862194,0.0,0
2009-01-10,246.1548369,258.8608972,244.979821,250.8747864,5686944,0.0,0
2009-01-12,281.0449947,281.0449947,271.7953526,273.9928894,3229964,0.0,0
2009-02-01,97.35881896,99.64074764,96.7907876,97.60366058,5375740,0.0,0
2009-02-02,100.2629947,100.2629947,95.99669507,96.81448364,3234692,0.0,0
2009-02-03,93.42510083,94.98185619,89.62188182,90.61702728,3988944,0.0,0
2009-02-04,107.5245802,115.6729145,107.5245802,114.0471878,8503764,0.0,0
2009-02-06,137.9404678,139.9110459,135.9698897,136.9059143,4118172,0.0,0
2009-02-07,154.6992798,156.8015985,151.2086342,154.6992798,3715428,0.0,0
2009-02-09,207.5188775,216.2418497,207.5188775,212.9358673,8161418,0.0,0
2009-02-12,277.6687531,277.6687531,270.5167603,273.4135132,2161954,0.0,0
2009-03-02,97.14950425,100.4600732,97.14950425,98.4993515,3808560,0.0,0
2009-03-03,89.07009461,91.82890285,86.57731551,87.92716217,3560896,0.0,0
2009-03-06,135.9698915,138.8764942,134.6101877,137.3197327,3914944,0.0,0
2009-03-07,152.7159354,155.6512522,152.7159354,155.0760956,2919844,0.0,0
2009-03-08,211.1037059,213.0354943,207.5587472,211.7609253,3520548,0.0,0
2009-03-09,215.0469559,216.8393457,211.2829325,212.5575256,7796744,0.0,0
2009-03-11,254.1150545,254.1150545,240.1307354,242.148468,2768288,0.0,0
2009-03-12,274.7920029,278.0483628,271.3958095,275.710968,2978706,0.0,0
2009-04-02,99.12004264,101.0709191,97.14946525,98.26284027,2484756,0.0,0
2009-04-03,88.28188635,91.52348927,87.92718475,90.75495911,3258300,0.0,0
2009-04-05,124.3434699,137.8616299,124.1759755,131.3193207,11142936,0.0,0
2009-04-06,135.3787133,139.7139851,135.250621,139.3592834,7020704,0.0,0
2009-04-08,207.3197469,215.5647446,207.3197469,211.1634369,5481292,0.0,0
2009-04-09,215.0868119,216.6800475,209.9884627,211.8605194,6263446,0.0,0
2009-04-11,244.1663401,250.9187821,243.7268425,249.9998169,4555798,0.0,0
2009-04-12,272.0949712,280.0860129,272.0949712,277.7686157,3933408,0.0,0
2009-05-01,98.32839257,102.4417317,97.5448994,100.9237137,4829776,0.0,0
2009-05-02,98.52889978,99.04125126,94.24289264,95.15921021,4341548,0.0,0
2009-05-03,91.62204237,92.79453288,90.25248802,91.27719116,4284496,0.0,0
2009-05-05,131.8315997,133.0040954,125.3483967,128.2845612,8822316,0.0,0
2009-05-06,139.7139999,143.5960416,137.2212136,142.1476593,13220132,0.0,0
2009-05-08,210.9045683,213.8719745,202.1616828,210.7054138,6424010,0.0,0
2009-05-10,246.4336818,254.5193463,243.3666989,245.079422,6259596,0.0,0
2009-05-11,251.7178,251.7178,241.9687199,249.5202637,2731302,0.0,0
2009-06-01,100.8747428,102.2458558,97.59386523,99.19023132,5918992,0.0,0
2009-06-02,96.55831313,100.0856462,95.96713978,99.08065033,6840388,0.0,0
2009-06-03,90.64655165,95.54343722,90.18346481,94.9227066,5805604,0.0,0
2009-06-04,115.2394027,117.0523369,113.4461815,114.2048492,5414580,0.0,0
2009-06-05,125.7721178,128.0284316,121.1905248,125.2006454,52522096,0.0,0
2009-06-07,157.4759313,158.0511001,150.0781349,151.0102997,4488916,0.0,0
2009-06-08,210.7053796,212.8562571,204.8104135,206.0850067,4178748,0.0,0
2009-06-10,248.9231475,250.297318,240.9768802,244.6413269,7448054,0.0,0
2009-06-11,247.7222522,253.6955598,245.1851067,248.5812988,4179484,0.0,0
2009-07-01,101.6582341,101.8149303,91.00272865,98.87683105,9013828,0.0,0
2009-07-05,125.3287456,127.1022656,122.0378783,124.4813995,7738864,0.0,0
2009-07-07,152.3193001,155.9884499,150.7326407,154.3621216,3804568,0.0,0
2009-07-08,205.7663417,207.8973086,201.5841109,202.7790375,4552666,0.0,0
2009-07-09,213.4139727,220.483958,212.537688,219.4483643,5925720,0.0,0
2009-07-10,246.5133255,246.5133255,234.4644843,235.6793213,10075972,0.0,0
2009-07-12,278.887425,282.0438971,277.6887685,279.4468079,2207652,0.0,0
2009-08-04,115.2984699,120.9343281,110.5493836,119.0524292,10193512,0.0,0
2009-08-05,123.7522877,126.5110966,121.8802387,124.3336105,9001752,0.0,0
2009-08-06,142.8078188,147.7441153,141.8816446,146.236618,9267824,0.0,0
2009-08-07,154.1835926,154.2629183,146.0717936,151.1887665,6694766,0.0,0
2009-08-09,219.8266326,227.2351665,218.9304378,220.9219818,9892042,0.0,0
2009-08-10,236.9937523,238.4874104,226.4385684,227.5936737,10162172,0.0,0
2009-08-12,279.6264112,280.0259631,275.7907224,279.0071106,4226172,0.0,0
2009-09-01,97.91709047,107.6911698,94.99857863,105.174202,14219980,0.0,0
2009-09-02,98.52886015,103.18928,97.86871558,101.484726,4595224,0.0,0
2009-09-03,92.83390856,94.58772136,90.44950855,91.23773956,4535184,0.0,0
2009-09-04,120.5993659,122.1561272,117.1015901,118.7371674,6586724,0.0,0
2009-09-06,144.0689154,156.6609104,144.0689154,154.1287231,9690708,0.0,0
2009-09-07,151.5655315,155.1355126,147.1625525,153.9653473,3964808,0.0,0
2009-09-09,221.4596078,224.9647191,216.3413514,223.2320862,7532186,0.0,0
2009-09-10,229.0474873,235.1615424,221.7186194,223.7499847,10032478,0.0,0
2009-09-11,249.7200677,250.918724,245.7245466,248.8210754,3432086,0.0,0
2009-09-12,278.8873865,284.0416187,276.9695411,282.3634949,4708848,0.0,0
2009-10-02,101.8788612,104.0464966,100.6965147,103.3764954,6790772,0.0,0
2009-10-06,154.6903713,158.6315273,151.1925954,154.0597839,9383796,0.0,0
2009-10-07,155.0959545,159.241107,154.6992897,156.7421112,7468748,0.0,0
2009-10-08,205.1887928,219.7668855,204.730728,214.7083588,10623976,0.0,0
2009-10-09,224.646193,226.6377373,219.8863974,221.6787872,4898914,0.0,0
2009-10-11,250.1195996,251.3182559,247.7222872,250.3793182,4610406,0.0,0
2009-10-12,281.6841901,283.6819503,280.4655613,281.9439087,1659484,0.0,0
2009-11-02,102.0759236,103.0612124,100.893577,101.4354858,4502732,0.0,0
2009-11-05,125.8214167,126.048038,120.008211,121.2398224,5298612,0.0,0
2009-11-06,155.281568,156.1584777,151.7345271,152.7395172,3883200,0.0,0
2009-11-08,214.0909378,222.2562665,212.7366784,215.8435059,8843480,0.0,0
2009-11-09,223.4513086,226.63778,221.2606095,223.1923981,9130296,0.0,0
2009-11-11,250.5392402,258.5103126,247.1230732,257.8110962,4049412,0.0,0
2009-11-12,282.5433286,285.4400818,279.6865208,282.1237793,2688312,0.0,0
2009-12-01,100.2185593,103.8128351,98.93559175,100.3948441,7595416,0.0,0
2009-12-02,100.8935894,101.6227056,99.33683406,100.4797668,2844372,0.0,0
2009-12-03,90.97171853,95.57301868,90.97171853,94.07537842,8617456,0.0,0
2009-12-05,120.2052044,127.2598681,120.2052044,126.3336945,9487452,0.0,0
2009-12-06,154.6903408,156.6215044,150.0003685,150.6605072,6358660,0.0,0
2009-12-08,213.0952322,213.4935411,203.5358199,206.9812012,11326536,0.0,0
2009-12-10,225.8411071,232.7119344,224.4669368,230.9593658,5174220,0.0,0
2009-12-11,257.7110214,264.3036289,257.1316661,261.8463745,4727766,0.0,0
2010-01-02,294.189175,305.5865821,288.4404072,298.9164124,3378012,0.0,0
2010-01-04,315.0209799,324.4153286,313.3183803,323.6141052,5781432,0.0,0
2010-01-06,297.6744862,301.2399397,294.3293887,296.1321411,3136912,0.0,0
2010-01-07,304.3557464,304.3557464,294.5149106,297.0512085,3407744,0.0,0
2010-01-09,342.4916676,350.2201019,341.6781482,349.1625366,2745484,0.0,0
2010-01-10,377.0662015,392.9298281,375.0324032,391.1400757,3326156,0.0,0
2010-01-11,428.7460733,434.594175,427.5438184,429.2962341,1147948,1.0,0
2010-01-12,433.6160527,445.5160222,433.6160527,440.9109192,3776032,0.0,0
2010-02-02,302.4617578,305.5264463,294.4495258,295.811615,4739188,0.0,0
2010-02-03,305.2660873,308.0703689,302.4618056,305.7468262,4053352,0.0,0
2010-02-06,295.57122,304.2644962,294.9703026,302.1612854,2769330,0.0,0
2010-02-07,298.1873323,302.732381,296.5843878,301.8395996,2943550,0.0,0
2010-02-08,342.8984394,345.1152849,340.4578812,340.9866638,2827762,0.0,0
2010-02-09,352.8640427,352.8640427,342.2882904,343.3458557,2758800,0.0,0
2010-02-11,429.9482649,431.9859344,425.343112,427.6864319,1565778,0.0,0
2010-02-12,444.6195009,447.9612591,438.1193549,446.5756836,4095716,0.0,0
2010-03-02,298.054964,303.2228623,294.6497661,301.6404419,2977676,0.0,0
2010-03-03,308.0702762,310.0733339,306.12732,307.9701233,2754742,0.0,0
2010-03-05,304.9656663,309.0318849,302.1012828,307.1890564,2416560,0.0,0
2010-03-06,304.4647944,308.0702985,298.4956722,306.6481323,1684434,0.0,0
2010-03-08,342.0849629,343.5086221,337.0207988,338.444458,1281552,0.0,0
2010-03-09,345.7457482,346.3558878,339.6850187,340.579895,2777970,0.0,0
2010-03-11,428.2772506,439.7289396,427.2584162,429.0515747,2217878,0.0,0
2010-03-12,445.4549704,453.5852522,444.680646,447.2073364,2030112,0.0,0
2010-04-01,301.5819695,303.220148,299.2845445,300.3233948,1963682,0.0,0
2010-04-02,301.6405085,302.0210944,293.4479964,295.9317932,2716612,0.0,0
2010-04-03,307.6697809,308.4710043,303.2630522,306.0272827,2053606,0.0,0
2010-04-05,310.4139092,310.4139092,303.1828743,304.865448,2896028,0.0,0
2010-04-06,306.6481691,308.3507685,302.5419,306.6080933,1368210,0.0,0
2010-04-08,340.0512265,354.6945808,339.9902026,353.3929443,5583934,0.0,0
2010-04-10,393.2349688,396.5907366,387.6420225,388.7809448,2140956,0.0,0
2010-04-11,432.8010273,439.5660805,432.5972603,435.7149048,1717440,0.0,0
2010-05-01,301.6618276,303.4797847,298.2856076,300.4032288,2014488,0.0,0
2010-05-02,294.4495013,294.4495013,287.0782387,289.8424683,4607118,0.0,0
2010-05-03,306.4678557,307.2490532,304.5248994,305.5063782,1287312,0.0,0
2010-05-04,327.2997497,327.2997497,320.1888922,321.8313904,3001836,0.0,0
2010-05-05,300.4587979,307.669809,296.5127821,306.7684326,4371230,0.0,0
2010-05-07,303.8686938,303.9092894,299.1207404,299.8917847,2165596,0.0,0
2010-05-08,354.694501,358.9248124,352.1115866,357.0740356,2912950,0.0,0
2010-05-10,386.4217171,392.9095393,384.8557021,386.523407,2211664,0.0,0
2010-06-01,300.4032565,300.5431144,292.8717087,293.6108704,3349176,0.0,0
2010-06-04,324.0547651,324.0547651,317.3445201,318.9068909,3702366,0.0,0
2010-06-05,307.6497387,308.831548,304.1443866,307.3092041,2580872,0.0,0
2010-06-07,298.8774141,309.1849411,298.6136291,308.0689697,2760904,0.0,0
2010-06-08,357.948671,359.3723305,350.0778778,351.7252502,2437734,0.0,0
2010-06-09,340.8647242,348.7965406,340.8647242,347.9219971,2287978,0.0,0
2010-06-10,386.4217133,393.7027219,386.4217133,390.3469543,1838960,0.0,0
2010-06-12,448.2871015,452.3624388,446.3717129,448.9798889,1930954,0.0,0
2010-07-01,293.8705726,295.4288356,284.0815461,285.440033,6474892,0.0,0
2010-07-04,316.4831505,324.0947706,312.9377478,319.7080688,3024558,0.0,0
2010-07-05,303.2630519,305.5064676,294.4495947,297.0135193,4267152,0.0,0
2010-07-06,300.4186725,303.5834897,294.850161,301.7607117,1734922,0.0,0
2010-07-07,308.9819225,311.4167682,303.9296129,310.2804871,2152934,0.0,0
2010-07-09,348.9999118,355.8741624,348.1863922,354.4301453,2484236,0.0,0
2010-07-10,390.4893073,392.9298655,381.7033078,385.9335938,1972940,0.0,0
2010-07-12,448.287289,448.287289,440.9924222,443.1931152,2158324,0.0,0
2010-08-01,286.0793478,287.0782282,278.2880806,279.6065979,6048178,0.0,0
2010-08-02,292.0458311,294.3493476,283.6930897,290.1028748,4170344,0.0,0
2010-08-03,307.5094605,308.4709381,304.5850006,305.5464783,3015740,0.0,0
2010-08-04,318.8868365,323.4938699,316.4831669,320.2689514,4494438,0.0,0
2010-08-06,302.0611682,305.2660612,299.2568868,300.5388489,2242222,0.0,0
2010-08-07,313.2833305,316.1239825,312.329693,315.2312012,2187564,0.0,0
2010-08-09,351.4403149,359.1280817,349.3658507,357.5620422,4189478,0.0,0
2010-08-10,384.0015498,388.3335512,353.4742345,383.4117432,2695996,0.0,0
2010-08-11,440.136671,441.1147624,432.8418032,435.3074036,2248586,0.0,0
2010-08-12,444.5990307,445.4140984,436.5706338,439.7901611,1984132,0.0,0
2010-09-02,290.4434559,297.2338285,288.8610349,294.5096741,3005894,0.0,0
2010-09-03,305.6667342,311.8762157,305.6667342,307.9502258,3457732,0.0,0
2010-09-04,321.2905161,323.6541344,315.7821064,317.1241455,3018012,0.0,0
2010-09-06,301.2599298,303.883931,292.8470861,293.668335,4867400,0.0,0
2010-09-07,316.5299373,318.1531677,312.7762168,314.27771,1836666,0.0,0
2010-09-08,350.2811555,359.4535826,344.1594017,357.8875427,4259986,0.0,0
2010-09-09,358.7621271,358.965507,354.4301255,355.7927856,2938158,0.0,0
2010-09-11,437.6505041,447.7573112,435.4498119,444.6600647,3504086,0.0,0
2010-09-12,441.6444968,447.186998,435.2869775,437.1208801,2579902,0.0,0
2010-10-02,296.4125216,297.9348407,291.6852853,293.3678589,2337374,0.0,0
2010-10-03,305.9471104,314.2598018,304.4648424,312.4971008,4587874,0.0,0
2010-10-05,304.4648067,337.7155684,298.4556328,308.5710754,2327814,0.0,0
2010-10-06,292.4465481,301.6606174,292.4465481,300.6590881,1796036,0.0,0
2010-10-08,359.9824048,359.9824048,350.382884,351.6438293,1545194,0.0,0
